Date,Open,High,Low,Close,Adj Close,Volume
2014-03-04,8500.000000,8570.000000,8360.000000,8400.000000,8196.552734,13850
2014-03-05,8410.000000,8560.000000,8410.000000,8540.000000,8333.162109,6700
2014-03-06,8480.000000,8540.000000,8370.000000,8400.000000,8196.552734,9406
2014-03-07,8410.000000,8490.000000,8380.000000,8400.000000,8196.552734,22380
2014-03-10,8400.000000,8570.000000,8370.000000,8510.000000,8303.888672,3840
2014-03-11,8510.000000,8620.000000,8450.000000,8580.000000,8372.193359,3654
2014-03-12,8520.000000,8590.000000,8450.000000,8530.000000,8323.404297,4280
2014-03-13,8590.000000,8590.000000,8460.000000,8500.000000,8294.130859,4840
2014-03-14,8500.000000,8560.000000,8370.000000,8530.000000,8323.404297,43330
2014-03-17,8400.000000,8590.000000,8400.000000,8580.000000,8372.193359,7457
2014-03-18,8580.000000,8680.000000,8580.000000,8640.000000,8430.739258,5154
2014-03-19,8640.000000,8700.000000,8600.000000,8680.000000,8469.770508,3390
2014-03-20,8600.000000,8710.000000,8580.000000,8680.000000,8469.770508,6754
2014-03-21,8680.000000,8680.000000,8560.000000,8640.000000,8430.739258,2751
2014-03-24,8640.000000,8660.000000,8480.000000,8660.000000,8450.255859,13166
2014-03-25,8780.000000,8790.000000,8600.000000,8700.000000,8489.287109,5879
2014-03-26,8730.000000,8740.000000,8630.000000,8670.000000,8460.013672,2660
2014-03-27,8730.000000,8730.000000,8550.000000,8720.000000,8508.802734,11440
2014-03-28,8720.000000,8910.000000,8710.000000,8910.000000,8694.201172,27010
2014-03-31,9060.000000,9060.000000,8870.000000,8900.000000,8684.442383,8130
2014-04-01,8720.000000,8900.000000,8720.000000,8890.000000,8674.684570,2080
2014-04-02,8900.000000,9030.000000,8900.000000,9030.000000,8811.294922,24136
2014-04-03,9010.000000,9040.000000,8900.000000,9030.000000,8811.294922,28060
2014-04-04,9030.000000,9050.000000,8970.000000,9050.000000,8830.809570,8390
2014-04-07,8860.000000,9060.000000,8860.000000,9050.000000,8830.809570,36450
2014-04-08,9100.000000,9180.000000,8900.000000,9180.000000,8957.661133,8350
2014-04-09,9200.000000,9450.000000,9180.000000,9300.000000,9074.754883,20303
2014-04-10,9480.000000,9480.000000,9150.000000,9310.000000,9084.512695,199170
2014-04-11,9300.000000,9450.000000,9300.000000,9310.000000,9084.512695,20190
2014-04-14,9390.000000,9440.000000,9310.000000,9440.000000,9211.364258,8820
2014-04-15,9310.000000,9480.000000,9300.000000,9430.000000,9201.605469,7370
2014-04-16,9360.000000,9430.000000,9360.000000,9430.000000,9201.605469,3330
2014-04-17,9380.000000,9470.000000,9360.000000,9450.000000,9221.121094,3683
2014-04-18,9500.000000,9510.000000,9250.000000,9440.000000,9211.364258,6870
2014-04-21,9500.000000,9500.000000,9440.000000,9480.000000,9250.394531,6230
2014-04-22,9470.000000,9510.000000,9430.000000,9430.000000,9201.605469,12130
2014-04-23,9430.000000,9480.000000,9310.000000,9480.000000,9250.394531,9181
2014-04-24,9570.000000,9570.000000,9380.000000,9480.000000,9250.394531,4700
2014-04-25,9550.000000,9550.000000,9420.000000,9450.000000,9221.121094,5580
2014-04-28,9590.000000,9590.000000,9400.000000,9540.000000,9308.942383,4470
2014-04-29,9590.000000,9590.000000,9450.000000,9450.000000,9221.121094,4146
2014-04-30,9580.000000,9580.000000,9420.000000,9500.000000,9269.910156,2620
2014-05-02,9500.000000,9550.000000,9400.000000,9500.000000,9269.910156,7960
2014-05-07,9500.000000,9540.000000,9380.000000,9480.000000,9250.394531,16050
2014-05-08,9450.000000,9450.000000,9320.000000,9430.000000,9201.605469,3850
2014-05-09,9430.000000,9460.000000,9350.000000,9460.000000,9230.879883,10191
2014-05-12,9460.000000,9540.000000,9450.000000,9450.000000,9221.121094,6200
2014-05-13,9630.000000,9630.000000,9390.000000,9540.000000,9308.942383,11160
2014-05-14,9540.000000,9660.000000,9450.000000,9650.000000,9416.278320,5210
2014-05-15,9550.000000,9590.000000,9500.000000,9590.000000,9357.730469,6970
2014-05-16,9560.000000,9560.000000,9360.000000,9560.000000,9328.457031,4290
2014-05-19,9450.000000,9560.000000,9430.000000,9500.000000,9269.910156,4370
2014-05-20,9270.000000,9410.000000,9200.000000,9310.000000,9084.512695,15777
2014-05-21,9340.000000,9350.000000,9300.000000,9340.000000,9113.786133,6011
2014-05-22,9340.000000,9350.000000,9200.000000,9340.000000,9113.786133,9793
2014-05-23,9220.000000,9360.000000,9220.000000,9290.000000,9064.997070,3650
2014-05-26,9210.000000,9300.000000,9210.000000,9300.000000,9074.754883,4282
2014-05-27,9210.000000,9290.000000,9210.000000,9220.000000,8996.692383,1940
2014-05-28,9110.000000,9320.000000,9080.000000,9200.000000,8977.177734,10660
2014-05-29,9200.000000,9280.000000,9100.000000,9280.000000,9055.239258,4472
2014-05-30,9200.000000,9540.000000,9160.000000,9370.000000,9143.059570,35600
2014-06-02,9270.000000,9390.000000,9270.000000,9370.000000,9143.059570,10669
2014-06-03,9310.000000,9320.000000,9200.000000,9210.000000,8986.934570,4937
2014-06-05,9210.000000,9450.000000,9170.000000,9410.000000,9182.090820,24477
2014-06-09,9410.000000,9410.000000,9300.000000,9380.000000,9152.816406,12120
2014-06-10,9400.000000,9400.000000,9210.000000,9240.000000,9016.208008,5535
2014-06-11,9240.000000,9550.000000,9130.000000,9540.000000,9308.942383,26547
2014-06-12,9550.000000,9550.000000,9430.000000,9540.000000,9308.942383,8093
2014-06-13,9540.000000,9540.000000,9320.000000,9510.000000,9279.668945,5794
2014-06-16,9510.000000,9510.000000,9310.000000,9420.000000,9191.848633,9677
2014-06-17,9600.000000,9600.000000,9420.000000,9580.000000,9347.973633,7867
2014-06-18,9580.000000,10200.000000,9450.000000,10200.000000,9952.957031,27871
2014-06-19,10300.000000,11050.000000,10100.000000,10600.000000,10343.268555,88705
2014-06-20,10750.000000,11000.000000,10400.000000,10500.000000,10245.690430,50806
2014-06-23,10500.000000,12000.000000,10000.000000,10000.000000,9757.799805,332170
2014-06-24,10150.000000,10250.000000,9720.000000,9850.000000,9611.433594,58214
2014-06-25,9950.000000,10050.000000,9650.000000,9760.000000,9523.613281,28889
2014-06-26,9790.000000,10400.000000,9760.000000,10350.000000,10099.324219,42949
2014-06-27,10500.000000,10900.000000,10250.000000,10700.000000,10440.846680,59913
2014-06-30,10600.000000,11000.000000,10500.000000,10500.000000,10245.690430,29658
2014-07-01,10500.000000,10650.000000,10350.000000,10600.000000,10343.268555,25242
2014-07-02,10650.000000,11950.000000,10650.000000,11800.000000,11514.205078,240026
2014-07-03,12000.000000,12200.000000,11450.000000,11600.000000,11319.048828,160499
2014-07-04,11750.000000,11750.000000,11200.000000,11550.000000,11270.258789,105789
2014-07-07,11500.000000,11950.000000,11150.000000,11750.000000,11465.416016,106480
2014-07-08,11750.000000,12100.000000,11500.000000,11550.000000,11270.258789,65718
2014-07-09,11650.000000,11650.000000,11200.000000,11550.000000,11270.258789,34308
2014-07-10,11700.000000,11750.000000,11450.000000,11700.000000,11416.626953,32486
2014-07-11,11750.000000,11850.000000,11400.000000,11600.000000,11319.048828,22020
2014-07-14,11500.000000,11700.000000,11300.000000,11500.000000,11221.470703,38679
2014-07-15,11500.000000,11550.000000,10950.000000,11150.000000,10879.948242,70183
2014-07-16,11100.000000,11350.000000,10750.000000,10850.000000,10587.213867,37485
2014-07-17,10850.000000,11100.000000,10500.000000,10600.000000,10343.268555,58695
2014-07-18,10550.000000,10850.000000,10500.000000,10700.000000,10440.846680,45841
2014-07-21,10750.000000,11100.000000,10700.000000,10950.000000,10684.791992,24286
2014-07-22,11050.000000,11100.000000,10750.000000,11050.000000,10782.370117,46117
2014-07-23,11150.000000,11200.000000,10900.000000,11000.000000,10733.580078,28893
2014-07-24,11100.000000,11100.000000,10600.000000,10600.000000,10343.268555,34543
2014-07-25,10600.000000,10850.000000,10450.000000,10750.000000,10489.636719,31957
2014-07-28,10600.000000,10850.000000,10300.000000,10400.000000,10148.112305,23297
2014-07-29,10400.000000,10400.000000,10100.000000,10100.000000,9855.377930,47309
2014-07-30,10150.000000,10400.000000,10050.000000,10350.000000,10099.324219,26172
2014-07-31,10400.000000,10450.000000,9870.000000,9900.000000,9660.222656,28716
2014-08-01,9900.000000,10800.000000,9890.000000,10650.000000,10392.058594,37847
2014-08-04,10650.000000,11100.000000,10650.000000,11100.000000,10831.158203,22878
2014-08-05,11050.000000,11250.000000,10750.000000,11200.000000,10928.737305,22560
2014-08-06,11150.000000,11200.000000,10800.000000,11000.000000,10733.580078,21472
2014-08-07,11000.000000,11450.000000,10800.000000,10850.000000,10587.213867,13988
2014-08-08,10950.000000,11000.000000,10500.000000,10650.000000,10392.058594,679805
2014-08-11,10850.000000,11850.000000,10700.000000,11600.000000,11319.048828,99079
2014-08-12,11500.000000,11750.000000,11350.000000,11750.000000,11465.416016,38496
2014-08-13,11800.000000,12450.000000,11750.000000,12450.000000,12148.461914,59353
2014-08-14,12500.000000,12700.000000,12100.000000,12450.000000,12148.461914,42587
2014-08-18,12450.000000,13650.000000,12150.000000,13650.000000,13319.397461,60863
2014-08-19,13500.000000,13650.000000,12950.000000,13250.000000,12929.085938,48203
2014-08-20,13050.000000,13250.000000,12650.000000,13000.000000,12685.141602,30710
2014-08-21,12950.000000,13150.000000,12750.000000,12850.000000,12538.774414,15403
2014-08-22,12850.000000,13000.000000,12450.000000,12500.000000,12197.250977,21729
2014-08-25,12600.000000,12850.000000,12350.000000,12700.000000,12392.407227,16405
2014-08-26,12700.000000,13150.000000,12700.000000,12900.000000,12587.563477,23656
2014-08-27,12900.000000,13150.000000,12650.000000,12950.000000,12636.351563,11858
2014-08-28,13000.000000,13000.000000,12350.000000,12350.000000,12050.883789,21845
2014-08-29,12350.000000,12650.000000,12000.000000,12450.000000,12148.461914,19640
2014-09-01,11950.000000,11950.000000,11050.000000,11350.000000,11075.104492,154737
2014-09-02,11150.000000,11600.000000,11050.000000,11600.000000,11319.048828,39644
2014-09-03,11700.000000,11850.000000,11400.000000,11800.000000,11514.205078,23957
2014-09-04,11650.000000,11700.000000,11400.000000,11500.000000,11221.470703,13601
2014-09-05,11400.000000,11750.000000,11300.000000,11700.000000,11416.626953,20996
2014-09-11,11700.000000,12100.000000,11550.000000,12050.000000,11758.149414,18451
2014-09-12,11900.000000,12000.000000,11700.000000,11950.000000,11660.571289,17083
2014-09-15,11700.000000,11900.000000,11650.000000,11800.000000,11514.205078,13749
2014-09-16,11700.000000,11750.000000,11550.000000,11750.000000,11465.416016,12885
2014-09-17,11650.000000,12100.000000,11550.000000,12100.000000,11806.938477,15040
2014-09-18,11900.000000,12550.000000,11900.000000,12300.000000,12002.095703,25830
2014-09-19,12300.000000,12500.000000,12050.000000,12200.000000,11904.517578,12732
2014-09-22,12150.000000,12400.000000,12000.000000,12300.000000,12002.095703,15164
2014-09-23,12100.000000,12350.000000,11850.000000,12300.000000,12002.095703,8130
2014-09-24,12100.000000,12500.000000,12100.000000,12500.000000,12197.250977,19059
2014-09-25,12550.000000,12800.000000,12350.000000,12800.000000,12489.985352,29528
2014-09-26,12850.000000,12850.000000,12500.000000,12700.000000,12392.407227,15393
2014-09-29,12550.000000,12750.000000,11900.000000,12150.000000,11855.727539,25613
2014-09-30,12150.000000,12300.000000,11900.000000,12050.000000,11758.149414,13236
2014-10-01,12050.000000,12550.000000,11500.000000,12000.000000,11709.361328,33831
2014-10-02,11850.000000,12400.000000,11850.000000,12250.000000,11953.305664,19295
2014-10-06,12250.000000,12500.000000,11950.000000,12000.000000,11709.361328,35671
2014-10-07,12000.000000,12150.000000,11700.000000,12000.000000,11709.361328,8911
2014-10-08,11750.000000,12000.000000,11650.000000,11700.000000,11416.626953,10600
2014-10-10,11700.000000,11700.000000,10950.000000,11350.000000,11075.104492,24843
2014-10-13,11100.000000,11350.000000,10850.000000,10850.000000,10587.213867,12122
2014-10-14,10650.000000,11350.000000,10650.000000,11100.000000,10831.158203,13453
2014-10-15,11300.000000,11500.000000,11100.000000,11300.000000,11026.315430,9272
2014-10-16,11300.000000,11700.000000,11100.000000,11650.000000,11367.836914,16338
2014-10-17,11650.000000,11800.000000,11450.000000,11700.000000,11416.626953,11464
2014-10-20,11900.000000,11900.000000,11600.000000,11700.000000,11416.626953,10579
2014-10-21,11700.000000,11750.000000,11600.000000,11700.000000,11416.626953,5713
2014-10-22,11900.000000,11900.000000,11200.000000,11700.000000,11416.626953,15078
2014-10-23,11700.000000,11750.000000,11450.000000,11650.000000,11367.836914,7188
2014-10-24,11700.000000,11700.000000,11200.000000,11300.000000,11026.315430,12652
2014-10-27,11450.000000,11450.000000,10700.000000,11300.000000,11026.315430,23266
2014-10-28,11300.000000,11400.000000,11000.000000,11250.000000,10977.526367,5605
2014-10-29,11250.000000,11600.000000,11150.000000,11600.000000,11319.048828,9419
2014-10-30,11800.000000,11800.000000,11350.000000,11600.000000,11319.048828,9255
2014-10-31,11600.000000,11800.000000,11600.000000,11600.000000,11319.048828,4258
2014-11-03,11850.000000,11850.000000,11100.000000,11100.000000,10831.158203,11048
2014-11-04,11450.000000,11450.000000,10650.000000,11150.000000,10879.948242,14984
2014-11-05,11150.000000,11250.000000,10650.000000,10950.000000,10684.791992,8821
2014-11-06,11250.000000,11250.000000,10850.000000,11100.000000,10831.158203,7007
2014-11-07,11100.000000,11400.000000,11100.000000,11300.000000,11026.315430,6386
2014-11-10,11650.000000,11700.000000,11300.000000,11500.000000,11221.470703,10189
2014-11-11,11500.000000,11700.000000,11450.000000,11600.000000,11319.048828,5275
2014-11-12,11800.000000,11950.000000,11600.000000,11750.000000,11465.416016,10527
2014-11-13,11600.000000,11750.000000,11500.000000,11750.000000,11465.416016,5958
2014-11-14,11600.000000,11750.000000,11550.000000,11650.000000,11367.836914,3176
2014-11-17,11500.000000,11600.000000,11400.000000,11600.000000,11319.048828,7418
2014-11-18,11450.000000,11800.000000,11450.000000,11700.000000,11416.626953,3655
2014-11-19,11700.000000,11700.000000,11400.000000,11650.000000,11367.836914,6681
2014-11-20,11650.000000,11750.000000,11600.000000,11650.000000,11367.836914,3378
2014-11-21,11650.000000,11700.000000,11400.000000,11700.000000,11416.626953,6806
2014-11-24,11700.000000,11700.000000,11450.000000,11600.000000,11319.048828,8686
2014-11-25,11650.000000,11650.000000,11350.000000,11600.000000,11319.048828,5948
2014-11-26,11450.000000,11550.000000,11350.000000,11550.000000,11270.258789,3611
2014-11-27,11550.000000,11550.000000,11350.000000,11550.000000,11270.258789,3500
2014-11-28,11550.000000,11550.000000,11300.000000,11400.000000,11123.892578,9653
2014-12-01,11400.000000,11650.000000,11100.000000,11600.000000,11319.048828,7584
2014-12-02,11600.000000,11600.000000,11200.000000,11600.000000,11319.048828,5063
2014-12-03,11400.000000,11550.000000,11300.000000,11550.000000,11270.258789,7140
2014-12-04,11400.000000,11650.000000,11350.000000,11600.000000,11319.048828,13206
2014-12-05,11400.000000,11600.000000,11400.000000,11600.000000,11319.048828,5573
2014-12-08,11450.000000,11550.000000,11350.000000,11400.000000,11123.892578,6209
2014-12-09,11400.000000,11400.000000,11100.000000,11200.000000,10928.737305,6743
2014-12-10,11200.000000,11400.000000,11050.000000,11200.000000,10928.737305,4815
2014-12-11,11200.000000,11200.000000,10900.000000,11150.000000,10879.948242,6673
2014-12-12,11050.000000,11150.000000,10950.000000,11150.000000,10879.948242,6229
2014-12-15,11000.000000,11150.000000,10700.000000,10800.000000,10538.424805,11997
2014-12-16,10650.000000,11100.000000,10600.000000,10600.000000,10343.268555,9907
2014-12-17,10600.000000,11200.000000,10450.000000,11200.000000,10928.737305,101660
2014-12-18,11200.000000,11200.000000,10550.000000,10900.000000,10636.002930,30343
2014-12-19,10700.000000,10900.000000,10500.000000,10900.000000,10636.002930,14728
2014-12-22,10700.000000,11500.000000,10700.000000,11500.000000,11221.470703,26097
2014-12-23,11250.000000,11800.000000,11250.000000,11550.000000,11270.258789,15549
2014-12-24,11500.000000,11850.000000,11400.000000,11600.000000,11319.048828,8246
2014-12-26,11600.000000,12400.000000,11400.000000,12100.000000,11806.938477,17298
2014-12-29,11900.000000,12050.000000,11500.000000,11800.000000,11590.838867,20112
2014-12-30,12100.000000,12100.000000,11650.000000,11800.000000,11590.838867,9074
2015-01-02,11800.000000,11950.000000,11500.000000,11500.000000,11296.156250,4524
2015-01-05,11400.000000,11450.000000,11150.000000,11150.000000,10952.360352,6220
2015-01-06,11150.000000,11300.000000,10950.000000,11100.000000,10903.246094,5229
2015-01-07,10800.000000,11150.000000,10800.000000,10950.000000,10755.905273,2485
2015-01-08,10800.000000,10950.000000,10700.000000,10950.000000,10755.905273,5520
2015-01-09,10950.000000,11200.000000,10800.000000,11200.000000,11001.473633,2284
2015-01-12,11150.000000,11400.000000,10950.000000,11350.000000,11148.815430,5267
2015-01-13,11500.000000,11500.000000,11000.000000,11250.000000,11050.586914,2197
2015-01-14,10950.000000,11450.000000,10950.000000,11450.000000,11247.042969,4552
2015-01-15,11300.000000,11550.000000,11100.000000,11100.000000,10903.246094,3554
2015-01-16,11050.000000,11050.000000,10850.000000,10850.000000,10657.677734,3572
2015-01-19,10800.000000,11100.000000,10700.000000,10800.000000,10608.564453,6094
2015-01-20,11000.000000,11100.000000,10750.000000,11000.000000,10805.018555,6626
2015-01-21,10900.000000,11000.000000,10650.000000,10800.000000,10608.564453,17581
2015-01-22,10750.000000,10900.000000,10550.000000,10900.000000,10706.791016,10729
2015-01-23,10750.000000,10950.000000,10650.000000,10900.000000,10706.791016,4587
2015-01-26,10900.000000,10900.000000,10650.000000,10900.000000,10706.791016,8567
2015-01-27,10950.000000,10950.000000,10700.000000,10850.000000,10657.677734,4927
2015-01-28,10750.000000,11250.000000,10700.000000,11000.000000,10805.018555,8153
2015-01-29,11100.000000,11600.000000,10900.000000,11550.000000,11345.270508,25960
2015-01-30,11600.000000,11700.000000,11250.000000,11550.000000,11345.270508,5772
2015-02-02,11550.000000,11850.000000,11350.000000,11650.000000,11443.498047,7579
2015-02-03,11650.000000,12050.000000,11450.000000,11800.000000,11590.838867,8332
2015-02-04,11900.000000,12500.000000,11700.000000,12400.000000,12180.203125,22283
2015-02-05,12100.000000,12650.000000,12100.000000,12500.000000,12278.430664,13374
2015-02-06,12350.000000,12500.000000,12150.000000,12200.000000,11983.748047,6524
2015-02-09,12050.000000,12300.000000,12050.000000,12200.000000,11983.748047,5414
2015-02-10,12200.000000,12250.000000,11950.000000,12150.000000,11934.634766,6475
2015-02-11,11950.000000,12200.000000,11950.000000,12000.000000,11787.293945,9176
2015-02-12,11800.000000,12400.000000,11750.000000,12300.000000,12081.975586,13862
2015-02-13,12400.000000,12700.000000,12000.000000,12600.000000,12376.659180,14705
2015-02-16,12600.000000,12650.000000,12150.000000,12150.000000,11934.634766,19898
2015-02-17,12300.000000,12300.000000,11700.000000,11950.000000,11738.179688,17058
2015-02-23,11950.000000,13000.000000,11950.000000,12650.000000,12425.772461,45062
2015-02-24,12650.000000,12650.000000,12300.000000,12550.000000,12327.543945,10674
2015-02-25,12450.000000,12550.000000,12000.000000,12000.000000,11787.293945,154001
2015-02-26,12050.000000,12200.000000,11800.000000,12100.000000,11885.520508,49278
2015-02-27,12100.000000,12200.000000,11850.000000,12050.000000,11836.407227,7583
2015-03-02,12050.000000,12050.000000,11700.000000,11850.000000,11639.952148,14980
2015-03-03,11750.000000,11950.000000,11600.000000,11750.000000,11541.724609,18044
2015-03-04,11750.000000,11900.000000,11550.000000,11900.000000,11689.066406,25722
2015-03-05,11900.000000,12100.000000,11700.000000,11850.000000,11639.952148,57434
2015-03-06,11850.000000,12150.000000,11750.000000,11900.000000,11689.066406,25997
2015-03-09,11900.000000,11950.000000,11750.000000,11800.000000,11590.838867,9138
2015-03-10,11800.000000,12300.000000,11750.000000,12250.000000,12032.862305,22894
2015-03-11,12200.000000,12350.000000,11950.000000,12250.000000,12032.862305,8906
2015-03-12,12050.000000,12300.000000,11950.000000,11950.000000,11738.179688,8031
2015-03-13,11950.000000,12000.000000,11700.000000,11850.000000,11639.952148,13630
2015-03-16,11750.000000,11900.000000,11600.000000,11650.000000,11443.498047,16731
2015-03-17,11950.000000,11950.000000,11650.000000,11650.000000,11443.498047,12629
2015-03-18,11700.000000,11900.000000,11500.000000,11650.000000,11443.498047,11528
2015-03-19,11650.000000,11800.000000,11550.000000,11700.000000,11492.611328,5158
2015-03-20,11600.000000,11800.000000,11000.000000,11250.000000,11050.586914,33166
2015-03-23,11300.000000,11500.000000,11250.000000,11450.000000,11247.042969,12934
2015-03-24,11350.000000,11450.000000,11000.000000,11150.000000,10952.360352,14477
2015-03-25,11200.000000,11200.000000,10950.000000,11150.000000,10952.360352,24372
2015-03-26,11150.000000,11350.000000,11000.000000,11200.000000,11001.473633,11823
2015-03-27,11150.000000,11500.000000,11150.000000,11400.000000,11197.929688,27703
2015-03-30,11300.000000,11550.000000,11300.000000,11350.000000,11148.815430,16321
2015-03-31,11550.000000,11700.000000,11400.000000,11550.000000,11345.270508,13623
2015-04-01,11700.000000,11700.000000,11300.000000,11300.000000,11099.702148,14690
2015-04-02,11300.000000,11450.000000,11100.000000,11400.000000,11197.929688,12994
2015-04-03,11500.000000,11550.000000,11300.000000,11500.000000,11296.156250,14752
2015-04-06,11700.000000,11700.000000,11400.000000,11500.000000,11296.156250,20055
2015-04-07,11550.000000,11650.000000,11300.000000,11350.000000,11148.815430,15628
2015-04-08,11450.000000,11550.000000,11250.000000,11350.000000,11148.815430,17291
2015-04-09,11400.000000,11500.000000,11200.000000,11350.000000,11148.815430,33376
2015-04-10,11300.000000,11600.000000,11300.000000,11450.000000,11247.042969,26793
2015-04-13,11600.000000,11600.000000,11350.000000,11450.000000,11247.042969,21837
2015-04-14,11450.000000,11700.000000,11450.000000,11650.000000,11443.498047,19230
2015-04-15,11650.000000,12000.000000,11650.000000,11950.000000,11738.179688,25429
2015-04-16,12000.000000,12300.000000,11750.000000,11850.000000,11639.952148,36829
2015-04-17,12200.000000,12600.000000,11850.000000,12450.000000,12229.316406,35248
2015-04-20,12250.000000,12450.000000,12000.000000,12250.000000,12032.862305,24599
2015-04-21,12150.000000,12900.000000,12050.000000,12550.000000,12327.543945,37265
2015-04-22,12500.000000,12650.000000,11800.000000,12450.000000,12229.316406,21926
2015-04-23,12450.000000,12600.000000,12050.000000,12350.000000,12131.088867,35195
2015-04-24,12650.000000,12750.000000,12250.000000,12450.000000,12229.316406,12819
2015-04-27,12550.000000,12550.000000,12100.000000,12150.000000,11934.634766,18992
2015-04-28,12200.000000,12500.000000,12000.000000,12050.000000,11836.407227,14463
2015-04-29,12050.000000,12250.000000,11900.000000,12050.000000,11836.407227,19614
2015-04-30,12300.000000,12300.000000,11900.000000,12050.000000,11836.407227,6106
2015-05-04,12050.000000,12150.000000,11700.000000,11750.000000,11541.724609,11420
2015-05-06,11750.000000,11800.000000,11250.000000,11550.000000,11345.270508,24200
2015-05-07,11500.000000,11550.000000,11150.000000,11300.000000,11099.702148,23378
2015-05-08,11450.000000,11500.000000,11200.000000,11400.000000,11197.929688,12051
2015-05-11,11450.000000,11800.000000,11450.000000,11750.000000,11541.724609,7114
2015-05-12,12300.000000,12300.000000,11800.000000,12050.000000,11836.407227,198257
2015-05-13,12050.000000,12500.000000,12000.000000,12150.000000,11934.634766,20406
2015-05-14,12300.000000,12300.000000,11900.000000,12150.000000,11934.634766,21559
2015-05-15,12050.000000,12250.000000,11750.000000,11850.000000,11639.952148,13513
2015-05-18,12000.000000,12000.000000,11550.000000,11800.000000,11590.838867,16275
2015-05-19,11950.000000,12000.000000,11300.000000,11500.000000,11296.156250,21477
2015-05-20,11500.000000,11750.000000,11450.000000,11650.000000,11443.498047,6395
2015-05-21,11700.000000,11750.000000,11500.000000,11650.000000,11443.498047,8991
2015-05-22,11750.000000,11750.000000,11550.000000,11700.000000,11492.611328,7520
2015-05-26,11700.000000,11800.000000,11500.000000,11650.000000,11443.498047,18851
2015-05-27,11550.000000,11600.000000,11500.000000,11600.000000,11394.383789,4611
2015-05-28,11600.000000,11650.000000,11450.000000,11550.000000,11345.270508,1322
2015-05-29,11600.000000,11700.000000,11450.000000,11600.000000,11394.383789,12219
2015-06-01,11850.000000,11850.000000,11350.000000,11550.000000,11345.270508,16668
2015-06-02,11450.000000,11700.000000,11200.000000,11300.000000,11099.702148,10812
2015-06-03,11200.000000,11300.000000,10950.000000,11300.000000,11099.702148,23915
2015-06-04,11100.000000,11150.000000,11000.000000,11000.000000,10805.018555,9048
2015-06-05,10800.000000,11050.000000,10800.000000,10900.000000,10706.791016,6611
2015-06-08,10800.000000,10800.000000,10500.000000,10700.000000,10510.336914,17720
2015-06-09,10800.000000,10900.000000,10600.000000,10600.000000,10412.109375,16118
2015-06-10,10750.000000,10900.000000,10600.000000,10800.000000,10608.564453,9429
2015-06-11,11000.000000,11200.000000,10900.000000,11000.000000,10805.018555,5344
2015-06-12,11000.000000,11250.000000,10800.000000,10950.000000,10755.905273,7137
2015-06-15,10850.000000,10950.000000,10750.000000,10900.000000,10706.791016,11605
2015-06-16,10800.000000,11100.000000,10800.000000,11100.000000,10903.246094,4534
2015-06-17,11150.000000,11150.000000,10700.000000,11100.000000,10903.246094,6257
2015-06-18,10900.000000,11050.000000,10850.000000,10950.000000,10755.905273,6892
2015-06-19,11000.000000,11150.000000,10900.000000,11100.000000,10903.246094,4379
2015-06-22,10900.000000,11100.000000,10600.000000,10850.000000,10657.677734,8239
2015-06-23,10800.000000,11150.000000,10800.000000,11000.000000,10805.018555,2320
2015-06-24,10850.000000,11150.000000,10850.000000,11000.000000,10805.018555,7883
2015-06-25,10950.000000,11100.000000,10850.000000,10900.000000,10706.791016,6567
2015-06-26,10850.000000,11100.000000,10800.000000,10800.000000,10608.564453,2901
2015-06-29,10600.000000,10900.000000,10600.000000,10800.000000,10608.564453,12581
2015-06-30,10750.000000,10900.000000,10500.000000,10650.000000,10461.222656,15807
2015-07-01,10650.000000,10750.000000,10550.000000,10700.000000,10510.336914,6135
2015-07-02,10700.000000,10850.000000,10700.000000,10800.000000,10608.564453,5369
2015-07-03,10800.000000,10950.000000,10750.000000,10800.000000,10608.564453,3210
2015-07-06,10800.000000,10800.000000,10500.000000,10500.000000,10313.881836,19327
2015-07-07,10600.000000,10600.000000,10350.000000,10500.000000,10313.881836,5397
2015-07-08,10550.000000,10750.000000,10500.000000,10700.000000,10510.336914,35741
2015-07-09,10900.000000,10900.000000,10550.000000,10650.000000,10461.222656,9637
2015-07-10,10800.000000,10900.000000,10700.000000,10850.000000,10657.677734,978
2015-07-13,10900.000000,10950.000000,10650.000000,10850.000000,10657.677734,3264
2015-07-14,10900.000000,10950.000000,10650.000000,10750.000000,10559.450195,2223
2015-07-15,10800.000000,11100.000000,10700.000000,11050.000000,10854.132813,17528
2015-07-16,11150.000000,11250.000000,11000.000000,11100.000000,10903.246094,5332
2015-07-17,11200.000000,11250.000000,10950.000000,11000.000000,10805.018555,8529
2015-07-20,11100.000000,11150.000000,10850.000000,10850.000000,10657.677734,3836
2015-07-21,11000.000000,11350.000000,10850.000000,11050.000000,10854.132813,9230
2015-07-22,11200.000000,11300.000000,10800.000000,11000.000000,10805.018555,9465
2015-07-23,11050.000000,11100.000000,10750.000000,10800.000000,10608.564453,5035
2015-07-24,10900.000000,10950.000000,10650.000000,10800.000000,10608.564453,11303
2015-07-27,10700.000000,10800.000000,10650.000000,10800.000000,10608.564453,6355
2015-07-28,10750.000000,10750.000000,10400.000000,10650.000000,10461.222656,10072
2015-07-29,10800.000000,10800.000000,10650.000000,10800.000000,10608.564453,5383
2015-07-30,10800.000000,10850.000000,10600.000000,10800.000000,10608.564453,6895
2015-07-31,10800.000000,10800.000000,10500.000000,10500.000000,10313.881836,7441
